270316_96,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,（「異議なし」）,NULL,NULL,NULL
270316_97,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,御異議なしと認めます。,NULL,NULL,NULL
270316_98,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,よって、直ちに採決いたします。,NULL,NULL,NULL
270316_99,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,まず、議第92号議案を採決いたします。,NULL,NULL,NULL
270316_100,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,滋賀県監査委員に北川正雄氏を選任することを同意するに賛成の方は御起立願います。,NULL,NULL,NULL
270316_101,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,〔賛成者　起立〕,NULL,NULL,NULL
270316_102,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,起立全員であります。,NULL,NULL,NULL
270316_103,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,よって議第92号議案は、原案のとおり同意することに決しました。,NULL,NULL,NULL
270316_104,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,次に、議第93号議案および議第94号議案を一括採決いたします。,NULL,NULL,NULL
270316_105,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,以上の各議案を原案のとおり同意するに賛成の方は御起立願います。,NULL,NULL,NULL
270316_106,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,〔賛成者　起立〕,NULL,NULL,NULL
270316_107,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,御着席願います。,NULL,NULL,NULL
270316_108,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,起立全員であります。,NULL,NULL,NULL
270316_109,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,よって各議案は、原案のとおり同意することに決定いたしました。,NULL,NULL,NULL
270316_110,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,これより質疑に入ります。,NULL,NULL,NULL
270316_111,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,議第90号議案および議第91号議案に対し、質疑はありませんか。,NULL,NULL,NULL
270316_112,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,（「なし」）,NULL,NULL,NULL
270316_113,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,質疑なしと認めます。,NULL,NULL,NULL
270316_114,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,────────────────,NULL,NULL,NULL
270316_115,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,△議第90号および議第91号（平成26年度滋賀県一般会計補正予算（第８号）ほか１件）（各常任委員会付託）,NULL,NULL,NULL
270316_116,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,議第90号議案および議第91号議案は、お手元に配付をいたしておきました文書のとおり、所管の常任委員会に付託をいたします。,NULL,NULL,NULL
270316_117,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,──────────────────────────────,NULL,NULL,NULL
270316_118,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,平成27年２月定例会議議案付託表,NULL,NULL,NULL
270316_119,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,平成27年３月16日（月）,NULL,NULL,NULL
270316_120,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,〇総務・企業常任委員会,NULL,NULL,NULL
270316_121,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,議第90号　平成26年度滋賀県一般会計補正予算（第８号）,NULL,NULL,NULL
270316_122,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,第１条　繰越明許費の補正のうち,NULL,NULL,NULL
270316_123,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,款２　総合政策費のうち,NULL,NULL,NULL
270316_124,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,項２　防災費,NULL,NULL,NULL
270316_125,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,款３　総務費,NULL,NULL,NULL
270316_126,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,〇政策・土木交通常任委員会,NULL,NULL,NULL
